ano;esfera_administrativa;cnuc;nome_da_uc;uf;municipios_abrangidos;latitude;longitude;bioma;area_soma_bioma_(ha);grau_de_efetividade;calculo_efetividade;calculo_resultados;calculo_produtos;calculo_contexto;calculo_planejamento;calculo_insumos;calculo_processo
2020;Estadual;0000.27.0921;AREA DE PROTECAO AMBIENTAL DA MARITUBA DO PEIXE;AL;Piaçabuçu (AL), Penedo (AL), Feliz Deserto (AL);-10,3366603;-36,40883974;MATA ATLANTICA;18534;4 - Reduzida Efetividade;0.347133111;0.35416667;0.57083333;0.30952381;0.16854055;0.38125;0.375
2019;Estadual;0000.23.0948;AREA DE PROTECAO AMBIENTAL DA SERRA DA ARATANHA;CE;Guaiúba (CE), Maranguape (CE), Pacatuba (CE);-4,008187987;-38,66243733;CAATINGA;6453;3 - Moderada Efetividade;0.555276485;0.72230796;0.64722222;0.425;0.56253937;0.575;0.4453125
2020;Estadual;0000.23.0948;AREA DE PROTECAO AMBIENTAL DA SERRA DA ARATANHA;CE;Guaiúba (CE), Maranguape (CE), Pacatuba (CE);-4,008187987;-38,66243733;CAATINGA;6453;3 - Moderada Efetividade;0.533456834;0.66478052;0.59558824;0.41666667;0.53900645;0.55113636;0.46428571
2019;Estadual;0000.23.0946;AREA DE PROTECAO AMBIENTAL DA SERRA DE BATURITE;CE;Aratuba (CE), Baturité (CE), Caridade (CE), Capistrano (CE), Guaramiranga (CE), Mulungu (CE), Pacoti (CE), Redenção (CE);-4,294358222;-38,97104271;CAATINGA;30239;3 - Moderada Efetividade;0.431980604;0.52380952;0.625;0.14583333;0.35482804;0.55078125;0.525
2020;Estadual;0000.23.0946;AREA DE PROTECAO AMBIENTAL DA SERRA DE BATURITE;CE;Aratuba (CE), Baturité (CE), Caridade (CE), Capistrano (CE), Guaramiranga (CE), Mulungu (CE), Pacoti (CE), Redenção (CE);-4,294358222;-38,97104271;CAATINGA;30239;3 - Moderada Efetividade;0.431368443;0.5170068;0.60784314;0.14583333;0.34953704;0.52083333;0.57291667
2020;Estadual;0000.29.1569;AREA DE PROTECAO AMBIENTAL DA SERRA DO OURO;BA;Iguaí (BA);-14,61518837;-40,11732176;MATA ATLANTICA;50690;3 - Moderada Efetividade;0.42083654;0.30208333;0.5877193;0.29166667;0.2650518;0.67916667;0.5234375
2018;Estadual;0000.29.1569;AREA DE PROTECAO AMBIENTAL DA SERRA DO OURO;BA;Iguaí (BA);-14,61518837;-40,11732176;MATA ATLANTICA;50690;3 - Moderada Efetividade;0.40855308;0.38285714;0.51190425;0.08333325;0.78452381;0.64166667;0.38541667
2019;Estadual;0000.29.1569;AREA DE PROTECAO AMBIENTAL DA SERRA DO OURO;BA;Iguaí (BA);-14,61518837;-40,11732176;MATA ATLANTICA;50690;3 - Moderada Efetividade;0.403540048;0.3125;0.60185185;0.29166667;0.21469525;0.67916667;0.46428571
2020;Estadual;0000.52.1749;AREA DE PROTECAO AMBIENTAL DA SERRA DOURADA;GO;Goiás (GO), Mossâmedes (GO);-16,03426476;-50,2057377;CERRADO;37041;3 - Moderada Efetividade;0.453217759;0.66178385;0.62152778;0.25;0.4816369;0.375;0.41666667
2019;Estadual;0000.23.0958;AREA DE PROTECAO AMBIENTAL DAS DUNAS DA LAGOINHA;CE;Paraipaba (CE);-3,338666397;-39,16271627;CAATINGA;498;3 - Moderada Efetividade;0.582672828;0.33854167;0.74166667;0.5;0.65218687;0.725;0.625
2020;Estadual;0000.23.0958;AREA DE PROTECAO AMBIENTAL DAS DUNAS DA LAGOINHA;CE;Paraipaba (CE);-3,338666397;-39,16271627;CAATINGA;498;3 - Moderada Efetividade;0.563415783;0.31539352;0.74166667;0.5;0.63451278;0.72916667;0.55
2019;Estadual;0000.23.0957;AREA DE PROTECAO AMBIENTAL DAS DUNAS DE PARACURU;CE;Paracuru (CE);-3,424422;-38,989744;CAATINGA;3909;3 - Moderada Efetividade;0.562616047;0.66341146;0.5297619;0.47222222;0.53550781;0.63020833;0.5625
2020;Estadual;0000.23.0957;AREA DE PROTECAO AMBIENTAL DAS DUNAS DE PARACURU;CE;Paracuru (CE);-3,424422;-38,989744;CAATINGA;3909;3 - Moderada Efetividade;0.552472074;0.67209201;0.5297619;0.47222222;0.52383464;0.64204545;0.5
2020;Estadual;0000.23.0950;AREA DE PROTECAO AMBIENTAL DAS DUNAS DO LITORAL OESTE;CE;Paracuru (CE), São Gonçalo do Amarante (CE);-3,554606581;-38,82568841;CAATINGA;9022;3 - Moderada Efetividade;0.52804528;0.81163194;0.8;0.33333333;0.63501916;0.2375;0.525
2020;Estadual;0000.17.1491;AREA DE PROTECAO AMBIENTAL DAS NASCENTES DE ARAGUAINA;TO;Araguaína (TO), Babaçulândia (TO), Wanderlândia (TO);-7,203594432;-48,12822079;CERRADO;15597;4 - Reduzida Efetividade;0.315964348;0.10083333;0.51851852;0.22916667;0.34571862;0.45108696;0.4375
2019;Estadual;0000.17.1491;AREA DE PROTECAO AMBIENTAL DAS NASCENTES DE ARAGUAINA;TO;Araguaína (TO), Babaçulândia (TO), Wanderlândia (TO);-7,203594432;-48,12822079;CERRADO;15597;4 - Reduzida Efetividade;0.239440725;0.171875;0.35;0.0;0.46378047;0.47596154;0.4375
2020;Federal;0000.00.0028;AREA DE PROTECAO AMBIENTAL DAS NASCENTES DO RIO VERMELHO;GO;Damianópolis (GO), Mambaí (GO), Buritinópolis (GO), Posse (GO);-14,41653651;-46,13924618;CERRADO;176321;3 - Moderada Efetividade;0.505985405;0.45833333;0.61111111;0.45833333;0.30128031;0.72222222;0.5625
2018;Federal;0000.00.0028;AREA DE PROTECAO AMBIENTAL DAS NASCENTES DO RIO VERMELHO;GO;Damianópolis (GO), Mambaí (GO), Buritinópolis (GO), Posse (GO);-14,41653651;-46,13924618;CERRADO;176321;3 - Moderada Efetividade;0.470218436;0.5;0.51666667;0.44166667;0.30353306;0.47727273;0.61111111
2019;Federal;0000.00.0028;AREA DE PROTECAO AMBIENTAL DAS NASCENTES DO RIO VERMELHO;GO;Damianópolis (GO), Mambaí (GO), Buritinópolis (GO), Posse (GO);-14,41653651;-46,13924618;CERRADO;176321;3 - Moderada Efetividade;0.460649476;0.5;0.50378788;0.40972222;0.23617934;0.63125;0.55357143
2017;Federal;0000.00.0028;AREA DE PROTECAO AMBIENTAL DAS NASCENTES DO RIO VERMELHO;GO;Damianópolis (GO), Mambaí (GO), Buritinópolis (GO), Posse (GO);-14,41653651;-46,13924618;CERRADO;176321;3 - Moderada Efetividade;0.455042747;0.5;0.48484849;0.38541667;0.30568015;0.47222222;0.60714286
2019;Estadual;0000.25.0485;AREA DE PROTECAO AMBIENTAL DAS ONCAS;PB;São João do Tigre (PB);-8,11571;-36,809545;CAATINGA;31907;3 - Moderada Efetividade;0.515530092;0.89186508;0.69791667;0.5;0.59034392;0.1875;0.375
2020;Estadual;0000.53.1640;AREA DE PROTECAO AMBIENTAL DE CAFURINGA;DF;SOBRADINHO (DF), BRAZLANDIA (DF);-15,56183433;-48,01462061;CERRADO;46511;4 - Reduzida Efetividade;0.279546389;0.35416667;0.23611111;0.5;0.10833333;0.1875;0.4375
2019;Federal;0000.00.0013;AREA DE PROTECAO AMBIENTAL DE CAIRUCU;RJ;Parati (RJ);-23,28366928;-44,67568089;MATA ATLANTICA;32611;3 - Moderada Efetividade;0.560872609;0.60166667;0.65625;0.39583333;0.44293882;0.77678571;0.54861111
2018;Federal;0000.00.0013;AREA DE PROTECAO AMBIENTAL DE CAIRUCU;RJ;Parati (RJ);-23,28366928;-44,67568089;MATA ATLANTICA;32611;3 - Moderada Efetividade;0.475868793;0.44791667;0.625;0.3;0.26350062;0.73863636;0.59375
2020;Federal;0000.00.0013;AREA DE PROTECAO AMBIENTAL DE CAIRUCU;RJ;Parati (RJ);-23,28366928;-44,67568089;MATA ATLANTICA;32611;3 - Moderada Efetividade;0.4745277;0.54194444;0.41666667;0.275;0.41326183;0.734375;0.5234375
2018;Federal;0000.00.0014;AREA DE PROTECAO AMBIENTAL DE CANANEIA-IGUAPE-PERUIBE;SP;Ilha Comprida (SP), Peruíbe (SP), Miracatu (SP), Itariri (SP), Iguape (SP), Cananéia (SP);-24,67535735;-47,59765443;MATA ATLANTICA;202308;3 - Moderada Efetividade;0.512860323;0.4375;0.63194444;0.45833333;0.34495813;0.63068182;0.63194444
2020;Federal;0000.00.0014;AREA DE PROTECAO AMBIENTAL DE CANANEIA-IGUAPE-PERUIBE;SP;Ilha Comprida (SP), Peruíbe (SP), Miracatu (SP), Itariri (SP), Iguape (SP), Cananéia (SP);-24,67535735;-47,59765443;MATA ATLANTICA;202308;3 - Moderada Efetividade;0.481970526;0.4375;0.63888889;0.45833333;0.27733724;0.703125;0.47321429
2019;Federal;0000.00.0014;AREA DE PROTECAO AMBIENTAL DE CANANEIA-IGUAPE-PERUIBE;SP;Ilha Comprida (SP), Peruíbe (SP), Miracatu (SP), Itariri (SP), Iguape (SP), Cananéia (SP);-24,67535735;-47,59765443;MATA ATLANTICA;202308;3 - Moderada Efetividade;0.47589258;0.41666667;0.64772727;0.45833333;0.28935079;0.625;0.4921875
2018;Federal;0000.00.0015;AREA DE PROTECAO AMBIENTAL DE FERNANDO DE NORONHA;PE;Fernando de Noronha (PE);-3,450996845;-32,73434863;MARINHO;154358;3 - Moderada Efetividade;0.466978178;0.5;0.68589744;0.29761905;0.30664917;0.52556818;0.55288462
2020;Federal;0000.00.0015;AREA DE PROTECAO AMBIENTAL DE FERNANDO DE NORONHA;PE;Fernando de Noronha (PE);-3,450996845;-32,73434863;MARINHO;154358;3 - Moderada Efetividade;0.441543146;0.4375;0.70833333;0.45833333;0.2467553;0.42857143;0.4375
2017;Federal;0000.00.0015;AREA DE PROTECAO AMBIENTAL DE FERNANDO DE NORONHA;PE;Fernando de Noronha (PE);-3,450996845;-32,73434863;MARINHO;154358;3 - Moderada Efetividade;0.440905281;0.5;0.51282051;0.3;0.28575855;0.528125;0.55729167
2019;Federal;0000.00.0015;AREA DE PROTECAO AMBIENTAL DE FERNANDO DE NORONHA;PE;Fernando de Noronha (PE);-3,450996845;-32,73434863;MARINHO;154358;3 - Moderada Efetividade;0.410893486;0.5;0.61029412;0.30833333;0.20061066;0.42934783;0.4765625
2020;Estadual;0000.26.0967;AREA DE PROTECAO AMBIENTAL DE GUADALUPE;PE;Barreiros (PE), Rio Formoso (PE), Sirinhaém (PE), Tamandaré (PE);-8,706656762;-35,12775286;MATA ATLANTICA;43921;3 - Moderada Efetividade;0.470171178;0.40277778;0.61904762;0.38888889;0.28792065;0.625;0.57142857
2018;Estadual;0000.26.0967;AREA DE PROTECAO AMBIENTAL DE GUADALUPE;PE;Barreiros (PE), Rio Formoso (PE), Sirinhaém (PE), Tamandaré (PE);-8,706656762;-35,12775286;MATA ATLANTICA;43921;3 - Moderada Efetividade;0.458353764;0.375;0.380952;0.206349;0.75340909;0.65;0.5
2019;Estadual;0000.26.0967;AREA DE PROTECAO AMBIENTAL DE GUADALUPE;PE;Barreiros (PE), Rio Formoso (PE), Sirinhaém (PE), Tamandaré (PE);-8,706656762;-35,12775286;MATA ATLANTICA;43921;3 - Moderada Efetividade;0.427496139;0.38888889;0.53472222;0.32291667;0.26383648;0.57638889;0.54464286
2018;Federal;0000.00.0016;AREA DE PROTECAO AMBIENTAL DE GUAPI-MIRIM;RJ;Guapimirim (RJ), Itaboraí (RJ), Magé (RJ), São Gonçalo (RJ);-22,71700402;-43,02619463;MATA ATLANTICA;13890;3 - Moderada Efetividade;0.541815139;0.4375;0.65972222;0.48611111;0.32516742;0.8423913;0.609375
2020;Federal;0000.00.0016;AREA DE PROTECAO AMBIENTAL DE GUAPI-MIRIM;RJ;Guapimirim (RJ), Itaboraí (RJ), Magé (RJ), São Gonçalo (RJ);-22,71700402;-43,02619463;MATA ATLANTICA;13890;3 - Moderada Efetividade;0.52894171;0.45833333;0.64583333;0.40625;0.258484;0.859375;0.6875
2019;Federal;0000.00.0016;AREA DE PROTECAO AMBIENTAL DE GUAPI-MIRIM;RJ;Guapimirim (RJ), Itaboraí (RJ), Magé (RJ), São Gonçalo (RJ);-22,71700402;-43,02619463;MATA ATLANTICA;13890;3 - Moderada Efetividade;0.523311312;0.4375;0.65972222;0.42708333;0.28398654;0.8423913;0.61805556
2017;Federal;0000.00.0017;AREA DE PROTECAO AMBIENTAL DE GUARAQUECABA;PR;Antonina (PR), Campina Grande do Sul (PR), Guaraqueçaba (PR), Paranaguá (PR);-25,26262299;-48,4359089;MATA ATLANTICA;282441;3 - Moderada Efetividade;0.546582541;0.61545139;0.64484127;0.38888889;0.45940744;0.67613636;0.53472222
2018;Federal;0000.00.0017;AREA DE PROTECAO AMBIENTAL DE GUARAQUECABA;PR;Antonina (PR), Campina Grande do Sul (PR), Guaraqueçaba (PR), Paranaguá (PR);-25,26262299;-48,4359089;MATA ATLANTICA;282441;3 - Moderada Efetividade;0.53924075;0.60872396;0.64484127;0.38888889;0.39712616;0.67613636;0.5625
2019;Federal;0000.00.0017;AREA DE PROTECAO AMBIENTAL DE GUARAQUECABA;PR;Antonina (PR), Campina Grande do Sul (PR), Guaraqueçaba (PR), Paranaguá (PR);-25,26262299;-48,4359089;MATA ATLANTICA;282441;3 - Moderada Efetividade;0.508838937;0.45392849;0.58055556;0.29861111;0.38442529;0.83035714;0.59722222
2020;Federal;0000.00.0017;AREA DE PROTECAO AMBIENTAL DE GUARAQUECABA;PR;Antonina (PR), Campina Grande do Sul (PR), Guaraqueçaba (PR), Paranaguá (PR);-25,26262299;-48,4359089;MATA ATLANTICA;282441;3 - Moderada Efetividade;0.476960778;0.35657713;0.58991228;0.34375;0.29645131;0.75694444;0.6328125
2020;Estadual;0000.33.1514;AREA DE PROTECAO AMBIENTAL DE MASSAMBABA;RJ;Araruama (RJ), Arraial do Cabo (RJ), Saquarema (RJ);-22,91845058;-42,34614428;MATA ATLANTICA;9124;4 - Reduzida Efetividade;0.355090717;0.5;0.60416667;0.25;0.19099998;0.22916667;0.425
2019;Estadual;0000.27.0923;AREA DE PROTECAO AMBIENTAL DE MURICI;AL;Branquinha (AL), Colônia Leopoldina (AL), Ibateguara (AL), Joaquim Gomes (AL), Messias (AL), Murici (AL), Novo Lino (AL), São José da Laje (AL), União dos Palmares (AL);-9,106114321;-35,86897034;MATA ATLANTICA;116100;3 - Moderada Efetividade;0.457562889;0.45431858;0.55208333;0.15277778;0.27683195;0.73333333;0.734375
2020;Estadual;0000.27.0923;AREA DE PROTECAO AMBIENTAL DE MURICI;AL;Branquinha (AL), Colônia Leopoldina (AL), Ibateguara (AL), Joaquim Gomes (AL), Messias (AL), Murici (AL), Novo Lino (AL), São José da Laje (AL), União dos Palmares (AL);-9,106114321;-35,86897034;MATA ATLANTICA;116100;3 - Moderada Efetividade;0.438455617;0.46972656;0.55208333;0.14166667;0.29194623;0.73333333;0.59375
2019;Federal;0000.00.0010;AREA DE PROTECAO AMBIENTAL DE PETROPOLIS;RJ;Petrópolis (RJ), Magé (RJ), Guapimirim (RJ), Duque de Caxias (RJ);-22,4784872;-43,13434613;MATA ATLANTICA;68224;3 - Moderada Efetividade;0.545633952;0.50270062;0.67083333;0.41666667;0.40247849;0.75833333;0.58333333
2020;Federal;0000.00.0010;AREA DE PROTECAO AMBIENTAL DE PETROPOLIS;RJ;Petrópolis (RJ), Magé (RJ), Guapimirim (RJ), Duque de Caxias (RJ);-22,4784872;-43,13434613;MATA ATLANTICA;68224;3 - Moderada Efetividade;0.532096766;0.50617284;0.66098485;0.40833333;0.39652624;0.7625;0.5234375
2018;Federal;0000.00.0010;AREA DE PROTECAO AMBIENTAL DE PETROPOLIS;RJ;Petrópolis (RJ), Magé (RJ), Guapimirim (RJ), Duque de Caxias (RJ);-22,4784872;-43,13434613;MATA ATLANTICA;68224;3 - Moderada Efetividade;0.526435838;0.48611111;0.67992424;0.38020833;0.3903987;0.7625;0.53645833
2017;Federal;0000.00.0010;AREA DE PROTECAO AMBIENTAL DE PETROPOLIS;RJ;Petrópolis (RJ), Magé (RJ), Guapimirim (RJ), Duque de Caxias (RJ);-22,4784872;-43,13434613;MATA ATLANTICA;68224;4 - Reduzida Efetividade;0.397049369;0.40625;0.54710145;0.25833333;0.186991;0.69166667;0.43125
2020;Federal;0000.00.0018;AREA DE PROTECAO AMBIENTAL DE PIACABUCU;AL;Feliz Deserto (AL), Piaçabuçu (AL);-10,40023432;-36,35637475;MATA ATLANTICA;9107;3 - Moderada Efetividade;0.48895891;0.61265432;0.65833333;0.34722222;0.39497038;0.44642857;0.51041667
2018;Federal;0000.00.0018;AREA DE PROTECAO AMBIENTAL DE PIACABUCU;AL;Feliz Deserto (AL), Piaçabuçu (AL);-10,40023432;-36,35637475;MATA ATLANTICA;9107;3 - Moderada Efetividade;0.456056957;0.63888889;0.53125;0.3125;0.54412669;0.25;0.5625
2019;Federal;0000.00.0018;AREA DE PROTECAO AMBIENTAL DE PIACABUCU;AL;Feliz Deserto (AL), Piaçabuçu (AL);-10,40023432;-36,35637475;MATA ATLANTICA;9107;4 - Reduzida Efetividade;0.353995538;0.4375;0.51666667;0.375;0.18916144;0.25;0.3984375
2019;Estadual;0000.26.1929;AREA DE PROTECAO AMBIENTAL DE SANTA CRUZ;PE;Goiana (PE), Itamaracá (PE), Itapissuma (PE);-7,700543353;-34,84808365;MATA ATLANTICA;38749;3 - Moderada Efetividade;0.525320638;0.50675154;0.8377193;0.3287037;0.3814006;0.70833333;0.5078125
2020;Estadual;0000.26.1929;AREA DE PROTECAO AMBIENTAL DE SANTA CRUZ;PE;Goiana (PE), Itamaracá (PE), Itapissuma (PE);-7,700543353;-34,84808365;MATA ATLANTICA;38749;3 - Moderada Efetividade;0.495332516;0.56477865;0.65931373;0.39583333;0.38161575;0.65865385;0.3828125
2020;Estadual;0000.27.0887;AREA DE PROTECAO AMBIENTAL DE SANTA RITA;AL;Coqueiro Seco (AL), Marechal Deodoro (AL), Maceió (AL);-9,703723709;-35,82516078;MATA ATLANTICA;10346;3 - Moderada Efetividade;0.426183624;0.4875;0.54166667;0.39583333;0.36479712;0.28947368;0.5078125
2019;Estadual;0000.27.0887;AREA DE PROTECAO AMBIENTAL DE SANTA RITA;AL;Coqueiro Seco (AL), Marechal Deodoro (AL), Maceió (AL);-9,703723709;-35,82516078;MATA ATLANTICA;10346;3 - Moderada Efetividade;0.414660058;0.49104167;0.54545455;0.39583333;0.35005713;0.28125;0.45138889
2018;Estadual;0000.32.0338;AREA DE PROTECAO AMBIENTAL DE SETIBA;ES;Guarapari (ES), Vila Velha (ES);-20,58480492;-40,40040647;MARINHO;10972;3 - Moderada Efetividade;0.456268722;0.29411765;0.5142852;0.2285712;0.61151961;0.67142857;0.5375
2019;Estadual;0000.32.0338;AREA DE PROTECAO AMBIENTAL DE SETIBA;ES;Guarapari (ES), Vila Velha (ES);-20,58480492;-40,40040647;MARINHO;10972;3 - Moderada Efetividade;0.449756614;0.41570216;0.5625;0.325;0.29094739;0.72222222;0.47321429
2020;Estadual;0000.32.0338;AREA DE PROTECAO AMBIENTAL DE SETIBA;ES;Guarapari (ES), Vila Velha (ES);-20,58480492;-40,40040647;MARINHO;10972;3 - Moderada Efetividade;0.439506386;0.47434414;0.5625;0.325;0.27864603;0.70192308;0.39285714
2020;Estadual;0000.26.0975;AREA DE PROTECAO AMBIENTAL DE SIRINHAEM;PE;Rio Formoso (PE), Sirinhaém (PE);-8,615288725;-35,15150127;MATA ATLANTICA;6589;4 - Reduzida Efetividade;0.285926589;0.045;0.45833333;0.375;0.27696578;0.390625;0.53125
2019;Estadual;0000.26.0975;AREA DE PROTECAO AMBIENTAL DE SIRINHAEM;PE;Rio Formoso (PE), Sirinhaém (PE);-8,615288725;-35,15150127;MATA ATLANTICA;6589;4 - Reduzida Efetividade;0.264973168;0.055;0.49166667;0.375;0.28029491;0.296875;0.359375
2019;Estadual;0000.25.0490;AREA DE PROTECAO AMBIENTAL DE TAMBABA;PB;Alhandra (PB), Conde (PB), Pitimbu (PB);-7,313148148;-34,81388889;MATA ATLANTICA;3270;3 - Moderada Efetividade;0.565928385;0.78958333;0.66666667;0.5;0.61802343;0.3671875;0.5078125
2019;Estadual;0000.21.1888;AREA DE PROTECAO AMBIENTAL DE UPAON-ACU / MIRITIBA / ALTO PREGUICAS;MA;Axixá (MA), Barreirinhas (MA), Humberto de Campos (MA), Icatu (MA), Morros (MA), Paço do Lumiar (MA), Presidente Juscelino (MA), Primeira Cruz (MA), Raposa (MA), Rosário (MA), Santa Quitéria do Maranhão (MA), Santa Rita (MA), São Benedito do Rio Pr;-2,828221;-44,138617;CERRADO;1558407;4 - Reduzida Efetividade;0.38889074;0.41666667;0.51190476;0.33333333;0.22877419;0.48611111;0.40625
2020;Federal;0000.00.0019;AREA DE PROTECAO AMBIENTAL DELTA DO PARNAIBA;PI, MA, CE;Ilha Grande (PI), Paulino Neves (MA), Tutóia (MA), Água Doce do Maranhão (MA), Araioses (MA), Chaval (CE), Barroquinha (CE), Luís Correia (PI), Parnaíba (PI), Cajueiro da Praia (PI);-2,832822648;-41,87471905;CERRADO;309585;3 - Moderada Efetividade;0.574180808;0.65178571;0.56140351;0.41666667;0.50822606;0.76923077;0.575
2019;Federal;0000.00.0019;AREA DE PROTECAO AMBIENTAL DELTA DO PARNAIBA;PI, MA, CE;Ilha Grande (PI), Paulino Neves (MA), Tutóia (MA), Água Doce do Maranhão (MA), Araioses (MA), Chaval (CE), Barroquinha (CE), Luís Correia (PI), Parnaíba (PI), Cajueiro da Praia (PI);-2,832822648;-41,87471905;CERRADO;309585;3 - Moderada Efetividade;0.475917264;0.50840319;0.45833333;0.45;0.38963039;0.50735294;0.5546875
2018;Federal;0000.00.0019;AREA DE PROTECAO AMBIENTAL DELTA DO PARNAIBA;PI, MA, CE;Ilha Grande (PI), Paulino Neves (MA), Tutóia (MA), Água Doce do Maranhão (MA), Araioses (MA), Chaval (CE), Barroquinha (CE), Luís Correia (PI), Parnaíba (PI), Cajueiro da Praia (PI);-2,832822648;-41,87471905;CERRADO;309585;3 - Moderada Efetividade;0.450175072;0.4675;0.49404762;0.45;0.32988805;0.4625;0.51666667
2017;Federal;0000.00.0019;AREA DE PROTECAO AMBIENTAL DELTA DO PARNAIBA;PI, MA, CE;Ilha Grande (PI), Paulino Neves (MA), Tutóia (MA), Água Doce do Maranhão (MA), Araioses (MA), Chaval (CE), Barroquinha (CE), Luís Correia (PI), Parnaíba (PI), Cajueiro da Praia (PI);-2,832822648;-41,87471905;CERRADO;309585;3 - Moderada Efetividade;0.441964713;0.53048611;0.53977273;0.34259259;0.29928708;0.4625;0.50480769
2019;Estadual;0000.33.2805;AREA DE PROTECAO AMBIENTAL DO ALTO IGUACU;RJ;Belford Roxo (RJ), Duque de Caxias (RJ), Nova Iguaçu (RJ);-22,63388846;-43,37069089;MATA ATLANTICA;22111;3 - Moderada Efetividade;0.45941337;0.45703125;0.77777778;0.41666667;0.24975198;0.4375;0.5
2020;Federal;0000.00.3643;AREA DE PROTECAO AMBIENTAL DO ARQUIPELAGO DE SAO PEDRO E SAO PAULO;PB;Cabedelo (PB);1,056439111;-29,3272226;MARINHO;38411292;2 - Efetiva;0.700793453;0.76155045;0.91666667;0.5;0.59492617;0.94375;0.578125
2019;Federal;0000.00.3643;AREA DE PROTECAO AMBIENTAL DO ARQUIPELAGO DE SAO PEDRO E SAO PAULO;PB;Cabedelo (PB);1,056439111;-29,3272226;MARINHO;38411292;2 - Efetiva;0.618834268;0.79861111;0.61111111;0.5;0.60633939;0.77573529;0.47916667
2018;Federal;0000.00.3643;AREA DE PROTECAO AMBIENTAL DO ARQUIPELAGO DE SAO PEDRO E SAO PAULO;PB;Cabedelo (PB);1,056439111;-29,3272226;MARINHO;38411292;3 - Moderada Efetividade;0.577948578;0.775;0.61111111;0.4375;0.61173733;0.62083333;0.4625
2019;Federal;0000.00.3633;AREA DE PROTECAO AMBIENTAL DO ARQUIPELAGO DE TRINDADE E MARTIM VAZ;BA;Porto Seguro (BA);-20,52780866;-28,93934282;MARINHO;40380132;2 - Efetiva;0.623832987;0.79166667;0.6875;0.5;0.61027475;0.76953125;0.45
2018;Federal;0000.00.3633;AREA DE PROTECAO AMBIENTAL DO ARQUIPELAGO DE TRINDADE E MARTIM VAZ;BA;Porto Seguro (BA);-20,52780866;-28,93934282;MARINHO;40380132;2 - Efetiva;0.601524967;0.775;0.70833333;0.4375;0.6213256;0.66517857;0.4625
2020;Federal;0000.00.3633;AREA DE PROTECAO AMBIENTAL DO ARQUIPELAGO DE TRINDADE E MARTIM VAZ;BA;Porto Seguro (BA);-20,52780866;-28,93934282;MARINHO;40380132;2 - Efetiva;0.601135336;0.640625;0.54166667;0.5;0.49504732;0.95432692;0.55
2019;Federal;0000.00.3655;AREA DE PROTECAO AMBIENTAL DO BOQUEIRAO DA ONCA;BA;Campo Formoso (BA), Juazeiro (BA), Morro do Chapéu (BA), Sento Sé (BA), Sobradinho (BA);-10,29220618;-41,27166887;CAATINGA;505677;3 - Moderada Efetividade;0.470181591;0.59580499;0.41666667;0.20833333;0.44539338;0.65972222;0.5625
2020;Federal;0000.00.3655;AREA DE PROTECAO AMBIENTAL DO BOQUEIRAO DA ONCA;BA;Campo Formoso (BA), Juazeiro (BA), Morro do Chapéu (BA), Sento Sé (BA), Sobradinho (BA);-10,29220618;-41,27166887;CAATINGA;505677;3 - Moderada Efetividade;0.467641089;0.50857339;0.45833333;0.33333333;0.30678882;0.70454545;0.55208333
2018;Federal;0000.00.3655;AREA DE PROTECAO AMBIENTAL DO BOQUEIRAO DA ONCA;BA;Campo Formoso (BA), Juazeiro (BA), Morro do Chapéu (BA), Sento Sé (BA), Sobradinho (BA);-10,29220618;-41,27166887;CAATINGA;505677;4 - Reduzida Efetividade;0.317814707;0.05671296;0.4212963;0.35416667;0.30574744;0.47222222;0.65277778
2019;Estadual;0000.25.0902;AREA DE PROTECAO AMBIENTAL DO CARIRI;PB;Boa Vista (PB), Cabaceiras (PB), São João do Cariri (PB);-7,366851852;-36,35;MATA ATLANTICA;18560;3 - Moderada Efetividade;0.570051938;0.87148491;0.54166667;0.25;0.64582353;0.64583333;0.58333333
2019;Estadual;0000.27.0920;AREA DE PROTECAO AMBIENTAL DO CATOLE E FERNAO VELHO;AL;Coqueiro Seco (AL), Maceió (AL), Rio Largo (AL), Santa Luzia do Norte (AL), Satuba (AL);-9,582343651;-35,79726622;MATA ATLANTICA;3712;3 - Moderada Efetividade;0.459083453;0.51388889;0.65833333;0.3125;0.31834835;0.57291667;0.4453125
2020;Estadual;0000.27.0920;AREA DE PROTECAO AMBIENTAL DO CATOLE E FERNAO VELHO;AL;Coqueiro Seco (AL), Maceió (AL), Rio Largo (AL), Santa Luzia do Norte (AL), Satuba (AL);-9,582343651;-35,79726622;MATA ATLANTICA;3712;3 - Moderada Efetividade;0.452783376;0.49804688;0.61309524;0.3125;0.30111638;0.60227273;0.453125
